n,p,nnodes,nthreads,seed,num_clusters,max_cluster,rperc,cperc,init_time,perc_time,tjoin_time,recv_time,pjoin_time,total_time
1500,0.400000,2,4,742282,238826,144,0,0,0.136956,0.479757,0.053034,0.015659,0.033042,0.730506
1500,0.400000,2,8,742282,238826,144,0,0,0.158697,0.249897,0.115179,0.038759,0.030877,0.614452
1500,0.600000,2,1,742282,57154,1017610,1,1,0.143722,0.530560,0.000000,0.007804,0.040646,0.723982
1500,0.600000,2,2,742282,57154,1017610,1,1,0.126486,0.258418,0.018469,0.024846,0.035196,0.464981
1500,0.600000,2,4,742282,57154,1017610,1,1,0.141252,0.142397,0.062400,0.007761,0.037679,0.394307
1500,0.600000,2,8,742282,57154,1017610,1,1,0.156589,0.145113,0.154199,0.007945,0.042059,0.511683
1500,0.800000,2,1,742282,3186,1795702,1,1,0.155780,0.144171,0.000000,0.008940,0.003691,0.312614
1500,0.800000,2,2,742282,3186,1795702,1,1,0.158400,0.074748,0.001748,0.002319,0.003539,0.240803
1500,0.800000,2,4,742282,3186,1795702,1,1,0.130334,0.072536,0.005073,0.002275,0.003598,0.213886
1500,0.800000,2,8,742282,3186,1795702,1,1,0.170235,0.033671,0.011613,0.002185,0.003626,0.221483
1500,1.000000,2,1,742282,1,2250000,1,1,0.126090,0.110850,0.000001,0.001459,0.000107,0.238512
1500,1.000000,2,2,742282,1,2250000,1,1,0.116012,0.058778,0.000110,0.001495,0.000114,0.176514
1500,1.000000,2,4,742282,1,2250000,1,1,0.136021,0.032221,0.000300,0.001442,0.000123,0.170114
1500,1.000000,2,8,742282,1,2250000,1,1,0.113613,0.021730,0.000606,0.001781,0.000126,0.137863
2000,0.000000,2,1,742282,0,0,0,0,0.178318,0.007374,0.000000,0.001897,0.000015,0.187605
2000,0.000000,2,2,742282,0,0,0,0,0.170442,0.004091,0.000013,0.003273,0.000014,0.177834
2000,0.000000,2,4,742282,0,0,0,0,0.188559,0.007987,0.000039,0.001464,0.000015,0.198064
2000,0.000000,2,8,742282,0,0,0,0,0.171766,0.010724,0.000055,0.001464,0.000014,0.184024
2000,0.200000,2,1,742282,486512,23,0,0,0.198428,4.283618,0.000001,0.018248,0.010570,4.517874
2000,0.200000,2,2,742282,486512,23,0,0,0.215895,2.281197,0.009906,0.019032,0.012433,2.553625
2000,0.200000,2,4,742282,486512,23,0,0,0.182850,1.275272,0.022357,0.018790,0.010617,1.528757
2000,0.200000,2,8,742282,486512,23,0,0,0.192932,0.638082,0.046825,0.030324,0.010124,0.948002
2000,0.400000,2,1,742282,423738,165,0,0,0.241839,3.604305,0.000001,0.047173,0.051987,3.953916
2000,0.400000,2,2,742282,423738,165,0,0,0.218481,2.015241,0.031765,0.024625,0.052207,2.355386
2000,0.400000,2,4,742282,423738,165,0,0,0.214942,1.142895,0.086944,0.023854,0.051246,1.541657
2000,0.400000,2,8,742282,423738,165,0,0,0.221533,0.778983,0.196245,0.024568,0.051508,1.311071
2000,0.600000,2,1,742282,101181,1837015,1,1,0.226589,1.040907,0.000001,0.012213,0.066125,1.347844
2000,0.600000,2,2,742282,101181,1837015,1,1,0.224911,0.560060,0.029365,0.012041,0.064627,0.893912
2000,0.600000,2,4,742282,101181,1837015,1,1,0.211450,0.390053,0.100952,0.012090,0.064899,0.783939
2000,0.600000,2,8,742282,101181,1837015,1,1,0.232748,0.181357,0.225611,0.012822,0.064302,0.725151
2000,0.800000,2,1,742282,5676,3193540,1,1,0.224721,0.275571,0.000000,0.002297,0.004341,0.507036
2000,0.800000,2,2,742282,5676,3193540,1,1,0.215936,0.149063,0.002590,0.002567,0.004130,0.374437
2000,0.800000,2,4,742282,5676,3193540,1,1,0.187805,0.128943,0.008589,0.002264,0.004262,0.332089
2000,0.800000,2,8,742282,5676,3193540,1,1,0.187669,0.099311,0.018031,0.002167,0.004209,0.311745
2000,1.000000,2,1,742282,1,4000000,1,1,0.185928,0.204272,0.000000,0.001470,0.000143,0.391821
2000,1.000000,2,2,742282,1,4000000,1,1,0.188957,0.109780,0.000147,0.001514,0.000150,0.300556
2000,1.000000,2,4,742282,1,4000000,1,1,0.194402,0.085600,0.000381,0.001519,0.000147,0.282056
2000,1.000000,2,8,742282,1,4000000,1,1,0.202581,0.061918,0.000891,0.001537,0.000158,0.267094
2500,0.000000,2,1,742282,0,0,0,0,0.249230,0.011353,0.000000,0.002760,0.000018,0.263362
2500,0.000000,2,2,742282,0,0,0,0,0.247829,0.006185,0.000016,0.003065,0.000017,0.257112
2500,0.000000,2,4,742282,0,0,0,0,0.249509,0.017428,0.000040,0.001083,0.000019,0.268079
2500,0.000000,2,8,742282,0,0,0,0,0.246193,0.007759,0.000071,0.001109,0.000020,0.255153
2500,0.200000,2,1,742282,759952,26,0,0,0.294203,8.045163,0.000001,0.027303,0.018651,8.396738
2500,0.200000,2,2,742282,759952,26,0,0,0.280978,4.273316,0.010067,0.028583,0.018280,4.628594
2500,0.200000,2,4,742282,759952,26,0,0,0.281400,2.410839,0.033001,0.028529,0.018531,2.802356
2500,0.200000,2,8,742282,759952,26,0,0,0.283382,1.259229,0.088240,0.027960,0.019765,1.742701
2500,0.400000,2,1,742282,663928,142,0,0,0.313803,7.171332,0.000001,0.035987,0.085780,7.620130
2500,0.400000,2,2,742282,663928,142,0,0,0.300916,3.762835,0.043313,0.036854,0.084546,4.247667
2500,0.400000,2,4,742282,663928,142,0,0,0.302243,1.989052,0.143427,0.134973,0.085649,2.693580
2500,0.400000,2,8,742282,663928,142,0,0,0.305870,1.093966,0.331343,0.083432,0.088743,1.972614
2500,0.600000,2,1,742282,157975,2888027,1,1,0.310292,1.947530,0.000001,0.022355,0.103056,2.386055
2500,0.600000,2,2,742282,157975,2888027,1,1,0.331445,1.044675,0.050205,0.017118,0.103104,1.550871
2500,0.600000,2,4,742282,157975,2888027,1,1,0.316412,0.554602,0.154333,0.046976,0.105540,1.193390
2500,0.600000,2,8,742282,157975,2888027,1,1,0.321467,0.309368,0.367121,0.058808,0.107743,1.201488
2500,0.800000,2,1,742282,8944,4988953,1,1,0.285676,0.424223,0.000000,0.001233,0.007451,0.718736
2500,0.800000,2,2,742282,8944,4988953,1,1,0.269863,0.229357,0.004034,0.002649,0.007909,0.513971
2500,0.800000,2,4,742282,8944,4988953,1,1,0.318800,0.134109,0.013903,0.002549,0.007630,0.477293
2500,0.800000,2,8,742282,8944,4988953,1,1,0.274375,0.092083,0.028652,0.002453,0.007494,0.405687
2500,1.000000,2,1,742282,1,6250000,1,1,0.290697,0.315705,0.000000,0.000169,0.000172,0.606752
2500,1.000000,2,2,742282,1,6250000,1,1,0.274712,0.170917,0.000189,0.001524,0.000194,0.447544
2500,1.000000,2,4,742282,1,6250000,1,1,0.263947,0.103212,0.000472,0.001520,0.000170,0.369331
2500,1.000000,2,8,742282,1,6250000,1,1,0.282427,0.057396,0.001149,0.001564,0.000198,0.342745
3000,0.000000,2,1,742282,0,0,0,0,0.339574,0.016052,0.000000,0.004547,0.000020,0.360194
3000,0.000000,2,2,742282,0,0,0,0,0.372884,0.008755,0.000019,0.001455,0.000022,0.383134
3000,0.000000,2,4,742282,0,0,0,0,0.399519,0.019183,0.000044,0.001094,0.000022,0.419863
3000,0.000000,2,8,742282,0,0,0,0,0.354144,0.012407,0.000091,0.001033,0.000046,0.367721
3000,0.200000,2,1,742282,1094023,25,0,0,0.385527,14.029110,0.000001,0.039935,0.029132,14.501857
3000,0.200000,2,2,742282,1094023,25,0,0,0.427031,7.376166,0.015557,0.041277,0.026784,7.912468
3000,0.200000,2,4,742282,1094023,25,0,0,0.385039,3.924221,0.047744,0.038067,0.026973,4.466134
3000,0.200000,2,8,742282,1094023,25,0,0,0.381098,2.087165,0.130431,0.094425,0.030834,2.819446
3000,0.400000,2,1,742282,954335,139,0,0,0.418707,12.174018,0.000001,0.049297,0.127796,12.788292
3000,0.400000,2,2,742282,954335,139,0,0,0.444430,6.553636,0.067564,0.051733,0.127138,7.272096
3000,0.400000,2,4,742282,954335,139,0,0,0.400816,3.471746,0.218308,0.052029,0.126228,4.319333
3000,0.400000,2,8,742282,954335,139,0,0,0.409547,1.863871,0.557048,0.056918,0.143386,3.175936
3000,0.600000,2,1,742282,227981,4162043,1,1,0.478557,3.565775,0.000001,0.023857,0.159417,4.232225
3000,0.600000,2,2,742282,227981,4162043,1,1,0.436241,1.812258,0.078146,0.022968,0.157195,2.514238
3000,0.600000,2,4,742282,227981,4162043,1,1,0.443505,0.959217,0.238273,0.024626,0.158866,1.836413
3000,0.600000,2,8,742282,227981,4162043,1,1,0.442978,0.521579,0.631467,0.024974,0.157942,1.807832
3000,0.800000,2,1,742282,12704,7185271,1,1,0.397551,0.671917,0.000000,0.001421,0.009270,1.080397
3000,0.800000,2,2,742282,12704,7185271,1,1,0.405096,0.355515,0.005365,0.001379,0.009309,0.776976
3000,0.800000,2,4,742282,12704,7185271,1,1,0.391386,0.216159,0.018530,0.002659,0.010231,0.639558
3000,0.800000,2,8,742282,12704,7185271,1,1,0.410206,0.128217,0.047004,0.002741,0.010091,0.599281
3000,1.000000,2,1,742282,1,9000000,1,1,0.415365,0.483832,0.000000,0.000189,0.000205,0.899602
3000,1.000000,2,2,742282,1,9000000,1,1,0.355925,0.243240,0.000215,0.000244,0.000239,0.599874
3000,1.000000,2,4,742282,1,9000000,1,1,0.355725,0.192775,0.000659,0.002048,0.000207,0.551424
3000,1.000000,2,8,742282,1,9000000,1,1,0.354463,0.080848,0.001363,0.001581,0.000240,0.438507
3500,0.000000,2,1,742282,0,0,0,0,0.466206,0.022277,0.000000,0.001803,0.000025,0.490311
3500,0.000000,2,2,742282,0,0,0,0,0.449705,0.011852,0.000026,0.002653,0.000025,0.464261
3500,0.000000,2,4,742282,0,0,0,0,0.463903,0.017245,0.000047,0.001073,0.000026,0.482295
3500,0.000000,2,8,742282,0,0,0,0,0.450908,0.013193,0.000103,0.001109,0.000031,0.465345
3500,0.200000,2,1,742282,1489006,27,0,0,0.565096,22.457068,0.000001,0.050632,0.044024,23.146150
3500,0.200000,2,2,742282,1489006,27,0,0,0.497014,11.724462,0.021314,0.050853,0.038726,12.366707
3500,0.200000,2,4,742282,1489006,27,0,0,0.526789,5.925071,0.071026,0.241444,0.039045,6.867681
3500,0.200000,2,8,742282,1489006,27,0,0,0.505193,3.307166,0.153932,0.103976,0.041973,4.228244
3500,0.400000,2,1,742282,1299025,138,0,0,0.553338,19.409180,0.000001,0.067211,0.174069,20.227975
3500,0.400000,2,2,742282,1299025,138,0,0,0.542492,10.302557,0.091037,0.069097,0.175608,11.217938
3500,0.400000,2,4,742282,1299025,138,0,0,0.575448,5.300974,0.292509,0.230601,0.185915,6.658167
3500,0.400000,2,8,742282,1299025,138,0,0,0.571983,2.925117,0.659888,0.175458,0.184947,4.645492
3500,0.600000,2,1,742282,309498,5633922,1,1,0.550517,5.103402,0.000001,0.034241,0.208072,5.903138
3500,0.600000,2,2,742282,309498,5633922,1,1,0.575402,2.744994,0.103962,0.033470,0.205051,3.672230
3500,0.600000,2,4,742282,309498,5633922,1,1,0.580637,1.435818,0.337122,0.094109,0.206017,2.677516
3500,0.600000,2,8,742282,309498,5633922,1,1,0.568529,0.815259,0.767650,0.061475,0.213274,2.486108
3500,0.800000,2,1,742282,16963,9779429,1,1,0.508033,0.890377,0.000000,0.003419,0.013522,1.415574
3500,0.800000,2,2,742282,16963,9779429,1,1,0.507498,0.477184,0.007706,0.002209,0.013649,1.008565
3500,0.800000,2,4,742282,16963,9779429,1,1,0.504199,0.287906,0.022120,0.003513,0.013611,0.831869
3500,0.800000,2,8,742282,16963,9779429,1,1,0.510324,0.163807,0.052487,0.003488,0.013571,0.744661
3500,1.000000,2,1,742282,1,12250000,1,1,0.492700,0.630993,0.000000,0.000811,0.000242,1.124757
3500,1.000000,2,2,742282,1,12250000,1,1,0.494700,0.333712,0.000258,0.000213,0.000256,0.829152
3500,1.000000,2,4,742282,1,12250000,1,1,0.507255,0.281442,0.000650,0.001563,0.000239,0.791161
3500,1.000000,2,8,742282,1,12250000,1,1,0.521395,0.109299,0.001591,0.001967,0.000270,0.634534
4000,0.000000,2,1,742282,0,0,0,0,0.625347,0.029925,0.000000,0.001790,0.000030,0.657093
4000,0.000000,2,2,742282,0,0,0,0,0.581961,0.015435,0.000026,0.001033,0.000030,0.598485
4000,0.000000,2,4,742282,0,0,0,0,0.618032,0.020707,0.000056,0.001471,0.000031,0.640297
4000,0.000000,2,8,742282,0,0,0,0,0.587755,0.015800,0.000108,0.001097,0.000032,0.604793
4000,0.200000,2,1,742282,1946055,25,0,0,0.630290,32.882952,0.000001,0.066508,0.048768,33.657584
4000,0.200000,2,2,742282,1946055,25,0,0,0.640863,17.422579,0.025183,0.068594,0.048509,18.249754
4000,0.200000,2,4,742282,1946055,25,0,0,0.659308,8.891264,0.086730,0.315013,0.047758,10.079253
4000,0.200000,2,8,742282,1946055,25,0,0,0.638203,4.905844,0.227211,0.145019,0.054740,6.143863
4000,0.400000,2,1,742282,1696741,149,0,0,0.701112,28.582125,0.000001,0.092516,0.216694,29.624804
4000,0.400000,2,2,742282,1696741,149,0,0,0.697739,14.404668,0.120263,0.197621,0.216215,15.685070
4000,0.400000,2,4,742282,1696741,149,0,0,0.695233,8.049243,0.372906,0.110396,0.214646,9.529224
4000,0.400000,2,8,742282,1696741,149,0,0,0.706666,4.337530,0.880394,0.223735,0.214720,6.533110
4000,0.600000,2,1,742282,405567,7366048,1,1,0.717187,7.549244,0.000001,0.046965,0.270163,8.591832
4000,0.600000,2,2,742282,405567,7366048,1,1,0.731113,3.779998,0.142899,0.137507,0.270792,5.074360
4000,0.600000,2,4,742282,405567,7366048,1,1,0.767644,2.119495,0.453052,0.062317,0.272359,3.697834
4000,0.600000,2,8,742282,405567,7366048,1,1,0.706126,1.179289,1.110354,0.048060,0.320600,3.427146
4000,0.800000,2,1,742282,22865,12772870,1,1,0.680682,1.234139,0.000001,0.004756,0.019616,1.939591
4000,0.800000,2,2,742282,22865,12772870,1,1,0.660517,0.640783,0.007215,0.003023,0.019844,1.331927
4000,0.800000,2,4,742282,22865,12772870,1,1,0.675289,0.486946,0.026515,0.004646,0.021110,1.218221
4000,0.800000,2,8,742282,22865,12772870,1,1,0.652058,0.207600,0.069026,0.004274,0.019937,0.954404
4000,1.000000,2,1,742282,1,16000000,1,1,0.653232,0.919564,0.000002,0.002988,0.000290,1.576089
4000,1.000000,2,2,742282,1,16000000,1,1,0.646433,0.415021,0.000283,0.000299,0.000320,1.062380
4000,1.000000,2,4,742282,1,16000000,1,1,0.636147,0.343702,0.000698,0.001544,0.000273,0.982378
4000,1.000000,2,8,742282,1,16000000,1,1,0.628710,0.157297,0.001769,0.001515,0.000274,0.789578
4500,0.000000,2,1,742282,0,0,0,0,0.745908,0.036250,0.000000,0.001443,0.000030,0.783631
4500,0.000000,2,2,742282,0,0,0,0,0.742939,0.019438,0.000028,0.001527,0.000030,0.763961
4500,0.000000,2,4,742282,0,0,0,0,0.762381,0.019060,0.000128,0.001620,0.000030,0.783220
4500,0.000000,2,8,742282,0,0,0,0,0.764683,0.015412,0.000184,0.001466,0.000029,0.781775
4500,0.200000,2,1,742282,2463225,29,0,0,0.800697,46.127907,0.000005,0.216299,0.070521,47.251378
4500,0.200000,2,2,742282,2463225,29,0,0,0.841239,23.233412,0.034728,0.167103,0.067888,24.398463
4500,0.200000,2,4,742282,2463225,29,0,0,0.789342,13.755703,0.109712,0.081947,0.071059,14.913319
4500,0.200000,2,8,742282,2463225,29,0,0,0.851263,6.991819,0.260925,0.168604,0.073614,8.536727
4500,0.400000,2,1,742282,2149214,201,0,0,0.874604,40.586018,0.000001,0.122777,0.292264,41.916592
4500,0.400000,2,2,742282,2149214,201,0,0,0.917042,20.589435,0.152552,0.119570,0.282250,22.121733
4500,0.400000,2,4,742282,2149214,201,0,0,0.884100,11.611355,0.461919,0.119059,0.288492,13.477139
4500,0.400000,2,8,742282,2149214,201,0,0,0.877214,6.220993,1.152387,0.209299,0.306129,9.011578
4500,0.600000,2,1,742282,512420,9286544,1,1,0.901769,10.630486,0.000001,0.051426,0.347807,11.942326
4500,0.600000,2,2,742282,512420,9286544,1,1,0.951479,5.930889,0.192179,0.050740,0.340594,7.480112
4500,0.600000,2,4,742282,512420,9286544,1,1,0.943589,3.044108,0.577473,0.051933,0.347325,5.000152
4500,0.600000,2,8,742282,512420,9286544,1,1,0.892923,1.674098,1.321744,0.074918,0.337718,4.367260
4500,0.800000,2,1,742282,28449,16166041,1,1,0.832414,1.623596,0.000001,0.007195,0.023542,2.487175
4500,0.800000,2,2,742282,28449,16166041,1,1,0.822011,0.888009,0.014309,0.005329,0.026532,1.756925
4500,0.800000,2,4,742282,28449,16166041,1,1,0.884112,0.761964,0.041670,0.007024,0.025134,1.721040
4500,0.800000,2,8,742282,28449,16166041,1,1,0.850909,0.272685,0.092670,0.007231,0.023593,1.248819
4500,1.000000,2,1,742282,1,20250000,1,1,0.822087,1.114473,0.000000,0.001663,0.000337,1.938576
4500,1.000000,2,2,742282,1,20250000,1,1,0.817965,0.566997,0.000368,0.001669,0.000358,1.387375
4500,1.000000,2,4,742282,1,20250000,1,1,0.800844,0.346633,0.000857,0.001664,0.000311,1.150324
4500,1.000000,2,8,742282,1,20250000,1,1,0.770005,0.171432,0.002011,0.009117,0.000308,0.952888
5000,0.000000,2,1,742282,0,0,0,0,1.027334,0.049893,0.000000,0.001570,0.000036,1.078834
5000,0.000000,2,2,742282,0,0,0,0,0.992623,0.026278,0.000034,0.001570,0.000036,1.020542
5000,0.000000,2,4,742282,0,0,0,0,0.975316,0.024921,0.000090,0.001578,0.000037,1.001942
5000,0.000000,2,8,742282,0,0,0,0,0.972023,0.017159,0.000149,0.001524,0.000037,0.990891
5000,0.200000,2,1,742282,3041149,30,0,0,0.968837,65.718833,0.000001,0.106265,0.078437,66.916920
5000,0.200000,2,2,742282,3041149,30,0,0,0.973640,35.235918,0.048280,0.103957,0.076122,36.504996
5000,0.200000,2,4,742282,3041149,30,0,0,1.110410,17.640480,0.140931,0.619118,0.073501,19.708545
5000,0.200000,2,8,742282,3041149,30,0,0,0.968101,9.557119,0.334117,0.273615,0.084241,11.502926
5000,0.400000,2,1,742282,2653235,151,0,0,1.140085,58.958084,0.000001,0.139124,0.335775,60.621258
5000,0.400000,2,2,742282,2653235,151,0,0,1.091796,30.517637,0.201788,0.140313,0.359399,32.392067
5000,0.400000,2,4,742282,2653235,151,0,0,1.120559,15.793679,0.663537,0.463352,0.384319,18.582767
5000,0.400000,2,8,742282,2653235,151,0,0,1.157467,8.463934,1.544410,0.190235,0.395115,12.029761
5000,0.600000,2,1,742282,633696,11486845,1,1,1.085930,14.613436,0.000001,0.067673,0.421275,16.200790
5000,0.600000,2,2,742282,633696,11486845,1,1,1.111540,7.789961,0.229490,0.069004,0.431609,9.649770
5000,0.600000,2,4,742282,633696,11486845,1,1,1.140318,4.140142,0.718248,0.066899,0.456124,6.558705
5000,0.600000,2,8,742282,633696,11486845,1,1,1.133360,2.246648,1.701193,0.071308,0.443670,5.665448
5000,0.800000,2,1,742282,35389,19956688,1,1,1.042845,2.189846,0.000001,0.005628,0.032442,3.271188
5000,0.800000,2,2,742282,35389,19956688,1,1,1.039590,1.125815,0.015645,0.005592,0.031740,2.219120
5000,0.800000,2,4,742282,35389,19956688,1,1,1.005635,0.640232,0.051119,0.006403,0.035593,1.741301
5000,0.800000,2,8,742282,35389,19956688,1,1,1.105323,0.344700,0.119587,0.008783,0.035381,1.616487
5000,1.000000,2,1,742282,1,25000000,1,1,1.047486,1.420761,0.000002,0.001712,0.000400,2.470380
5000,1.000000,2,2,742282,1,25000000,1,1,0.938429,0.659865,0.000363,0.061055,0.000356,1.660084
5000,1.000000,2,4,742282,1,25000000,1,1,0.973810,0.543738,0.001012,0.001964,0.000348,1.520889
5000,1.000000,2,8,742282,1,25000000,1,1,1.012851,0.233375,0.002354,0.002011,0.000413,1.251025
500,0.000000,2,1,119512,0,0,0,0,0.056651,0.000484,0.000000,0.000579,0.000004,0.057718
500,0.000000,2,2,119512,0,0,0,0,0.056460,0.000430,0.000004,0.000926,0.000015,0.057835
500,0.000000,2,4,119512,0,0,0,0,0.054888,0.000460,0.000007,0.000651,0.000004,0.056009
500,0.000000,2,8,119512,0,0,0,0,0.057960,0.004262,0.000021,0.001376,0.000004,0.063623
500,0.200000,2,1,119512,30352,18,0,0,0.056427,0.066779,0.000000,0.017252,0.000753,0.141639
500,0.200000,2,2,119512,30352,18,0,0,0.054428,0.037646,0.000323,0.006427,0.000759,0.100262
500,0.200000,2,4,119512,30352,18,0,0,0.046720,0.020900,0.001125,0.004127,0.000804,0.074905
500,0.200000,2,8,119512,30352,18,0,0,0.044439,0.029153,0.002884,0.003055,0.000872,0.082568
500,0.400000,2,1,119512,26453,83,0,0,0.054377,0.063904,0.000000,0.013956,0.003221,0.135967
500,0.400000,2,2,119512,26453,83,0,0,0.050098,0.035987,0.001703,0.006888,0.003270,0.098720
500,0.400000,2,4,119512,26453,83,0,0,0.060385,0.019525,0.005398,0.006194,0.003820,0.096884
500,0.400000,2,8,119512,26453,83,0,0,0.071812,0.022683,0.013407,0.003403,0.003771,0.117952
500,0.600000,2,1,119512,6466,71701,0,1,0.058548,0.025201,0.000000,0.005402,0.003997,0.093262
500,0.600000,2,2,119512,6466,71701,0,1,0.045722,0.013514,0.002160,0.002322,0.003948,0.067838
500,0.600000,2,4,119512,6466,71701,0,1,0.061193,0.019606,0.006315,0.003015,0.004021,0.094452
500,0.600000,2,8,119512,6466,71701,0,1,0.045694,0.014334,0.014812,0.002414,0.003960,0.081805
500,0.800000,2,1,119512,373,199417,1,1,0.044589,0.011575,0.000000,0.001515,0.000250,0.057940
500,0.800000,2,2,119512,373,199417,1,1,0.047648,0.006832,0.000284,0.000652,0.000237,0.055694
500,0.800000,2,4,119512,373,199417,1,1,0.045135,0.005747,0.000475,0.001492,0.000221,0.053089
500,0.800000,2,8,119512,373,199417,1,1,0.045619,0.010180,0.001246,0.001412,0.000258,0.058756
500,1.000000,2,1,119512,1,250000,1,1,0.044681,0.010715,0.000000,0.000098,0.000035,0.055532
500,1.000000,2,2,119512,1,250000,1,1,0.056522,0.006066,0.000037,0.000632,0.000041,0.063300
500,1.000000,2,4,119512,1,250000,1,1,0.045030,0.009403,0.000107,0.001381,0.000037,0.055960
500,1.000000,2,8,119512,1,250000,1,1,0.042850,0.002277,0.000234,0.001244,0.000042,0.046650
1000,0.000000,2,1,119512,0,0,0,0,0.076742,0.001882,0.000000,0.001097,0.000007,0.079728
1000,0.000000,2,2,119512,0,0,0,0,0.071232,0.001084,0.000007,0.001781,0.000006,0.074110
1000,0.000000,2,4,119512,0,0,0,0,0.077661,0.000976,0.000014,0.002232,0.000007,0.080891
1000,0.000000,2,8,119512,0,0,0,0,0.080463,0.001139,0.000033,0.001571,0.000007,0.083213
1000,0.200000,2,1,119512,121415,26,0,0,0.071354,0.524977,0.000000,0.011909,0.002299,0.612145
1000,0.200000,2,2,119512,121415,26,0,0,0.084460,0.279173,0.001397,0.009564,0.002412,0.379677
1000,0.200000,2,4,119512,121415,26,0,0,0.088232,0.163899,0.004629,0.005638,0.002465,0.269091
1000,0.200000,2,8,119512,121415,26,0,0,0.087213,0.085143,0.009824,0.011915,0.002334,0.203809
1000,0.400000,2,1,119512,105965,115,0,0,0.075734,0.466498,0.000000,0.015008,0.011567,0.570764
1000,0.400000,2,2,119512,105965,115,0,0,0.092968,0.252557,0.006851,0.012861,0.011722,0.379916
1000,0.400000,2,4,119512,105965,115,0,0,0.094612,0.208401,0.020060,0.007906,0.011689,0.347552
1000,0.400000,2,8,119512,105965,115,0,0,0.088741,0.080716,0.043230,0.019277,0.011670,0.252505
1000,0.600000,2,1,119512,25520,466696,1,1,0.089155,0.147621,0.000000,0.007364,0.015506,0.260099
1000,0.600000,2,2,119512,25520,466696,1,1,0.108629,0.080912,0.008001,0.008590,0.015928,0.222799
1000,0.600000,2,4,119512,25520,466696,1,1,0.081011,0.045379,0.023216,0.011044,0.015745,0.177535
1000,0.600000,2,8,119512,25520,466696,1,1,0.074708,0.029913,0.056706,0.013618,0.015482,0.192503
1000,0.800000,2,1,119512,1413,798632,1,1,0.076629,0.050143,0.000000,0.002228,0.001057,0.130072
1000,0.800000,2,2,119512,1413,798632,1,1,0.074144,0.027534,0.000700,0.002108,0.001061,0.105562
1000,0.800000,2,4,119512,1413,798632,1,1,0.073195,0.022688,0.002040,0.001472,0.001057,0.100486
1000,0.800000,2,8,119512,1413,798632,1,1,0.071739,0.011864,0.005069,0.001625,0.001255,0.091634
1000,1.000000,2,1,119512,1,1000000,1,1,0.081779,0.042935,0.000000,0.001026,0.000069,0.125813
1000,1.000000,2,2,119512,1,1000000,1,1,0.092552,0.025544,0.000084,0.001480,0.000075,0.119739
1000,1.000000,2,4,119512,1,1000000,1,1,0.076456,0.030921,0.000181,0.002994,0.000074,0.110630
1000,1.000000,2,8,119512,1,1000000,1,1,0.071716,0.007333,0.000444,0.000835,0.000083,0.080416
1500,0.000000,2,1,119512,0,0,0,0,0.136283,0.004154,0.000000,0.002353,0.000010,0.142800
1500,0.000000,2,2,119512,0,0,0,0,0.118930,0.002373,0.000010,0.002895,0.000009,0.124217
1500,0.000000,2,4,119512,0,0,0,0,0.111052,0.007970,0.000025,0.001437,0.000016,0.120501
1500,0.000000,2,8,119512,0,0,0,0,0.113895,0.003621,0.000047,0.001446,0.000012,0.119022
1500,0.200000,2,1,119512,273790,23,0,0,0.123057,1.852805,0.000001,0.010704,0.007419,1.998175
1500,0.200000,2,2,119512,273790,23,0,0,0.175545,0.963431,0.003144,0.010631,0.007170,1.166430
1500,0.200000,2,4,119512,273790,23,0,0,0.117265,0.510289,0.008943,0.010503,0.006568,0.662826
1500,0.200000,2,8,119512,273790,23,0,0,0.130214,0.275924,0.023027,0.019084,0.006624,0.471887
1500,0.400000,2,1,119512,238332,153,0,0,0.128879,1.736890,0.000001,0.015741,0.034541,1.921200
1500,0.400000,2,2,119512,238332,153,0,0,0.147848,0.823448,0.013808,0.017353,0.028848,1.044268
1500,0.400000,2,4,119512,238332,153,0,0,0.139609,0.441809,0.042806,0.022267,0.032135,0.691147
1500,0.400000,2,8,119512,238332,153,0,0,0.126950,0.251874,0.107947,0.036645,0.029516,0.572922
1500,0.600000,2,1,119512,56809,1041491,1,1,0.152655,0.464115,0.000000,0.100682,0.035248,0.753711
1500,0.600000,2,2,119512,56809,1041491,1,1,0.161080,0.251482,0.018241,0.015146,0.038411,0.486102
1500,0.600000,2,4,119512,56809,1041491,1,1,0.135238,0.220948,0.055104,0.007360,0.035005,0.456351
1500,0.600000,2,8,119512,56809,1041491,1,1,0.168504,0.092327,0.127948,0.007194,0.035576,0.436121
1500,0.800000,2,1,119512,3181,1797226,1,1,0.133062,0.137427,0.000000,0.002358,0.002856,0.275734
1500,0.800000,2,2,119512,3181,1797226,1,1,0.146863,0.073668,0.001580,0.002576,0.002833,0.227569
1500,0.800000,2,4,119512,3181,1797226,1,1,0.132494,0.046574,0.003765,0.002207,0.002919,0.188045
1500,0.800000,2,8,119512,3181,1797226,1,1,0.143037,0.026618,0.010481,0.002365,0.002865,0.185520
1500,1.000000,2,1,119512,1,2250000,1,1,0.115171,0.109423,0.000000,0.001443,0.000104,0.226146
1500,1.000000,2,2,119512,1,2250000,1,1,0.123957,0.058477,0.000111,0.001851,0.000103,0.184505
1500,1.000000,2,4,119512,1,2250000,1,1,0.118003,0.048719,0.000271,0.001480,0.000114,0.168593
1500,1.000000,2,8,119512,1,2250000,1,1,0.117266,0.023720,0.000612,0.001429,0.000103,0.143135
