n,p,ncpus,nthreads,seed,num_clusters,max_cluster,rperc,cperc,init_time,perc_time,tjoin_time,recv_time,pjoin_time,total_time
4500,0.400000,4,2,671930,2150840,172,0,0,0.962325,10.306489,0.155722,0.784170,0.550216,12.859944
4500,0.400000,4,4,671930,2150840,172,0,0,0.943042,5.687953,0.434910,0.902874,0.554896,8.691134
4500,0.400000,4,8,671930,2150840,172,0,0,0.945211,3.110953,1.044489,1.019659,0.551293,6.923037
4500,0.600000,4,1,671930,514315,9238773,1,1,0.974705,5.304463,0.000002,0.315361,0.672447,7.285240
4500,0.600000,4,2,671930,514315,9238773,1,1,0.960253,2.698062,0.187704,0.375890,0.677549,4.926391
4500,0.600000,4,4,671930,514315,9238773,1,1,0.952079,1.512590,0.544612,0.390924,0.678130,4.119054
4500,0.600000,4,8,671930,514315,9238773,1,1,0.965548,0.895463,1.263025,0.414164,0.674031,4.278808
4500,0.800000,4,1,671930,28752,16163636,1,1,0.897473,0.809618,0.000000,0.021410,0.050711,1.780045
4500,0.800000,4,2,671930,28752,16163636,1,1,0.908505,0.409132,0.015020,0.024190,0.051044,1.408811
4500,0.800000,4,4,671930,28752,16163636,1,1,0.901039,0.231325,0.044790,0.018986,0.051312,1.248792
4500,0.800000,4,8,671930,28752,16163636,1,1,0.892218,0.129822,0.089665,0.030068,0.051354,1.195622
4500,1.000000,4,1,671930,1,20250000,1,1,0.849273,0.518099,0.000000,0.002180,0.000977,1.370544
4500,1.000000,4,2,671930,1,20250000,1,1,0.851231,0.264215,0.000342,0.002253,0.000888,1.118943
4500,1.000000,4,4,671930,1,20250000,1,1,0.854796,0.146415,0.000890,0.002093,0.000818,1.005027
4500,1.000000,4,8,671930,1,20250000,1,1,0.877693,0.080978,0.001995,0.002178,0.000797,0.963659
5000,0.000000,4,1,671930,0,0,0,0,0.987933,0.023743,0.000000,0.008599,0.000066,1.020341
5000,0.000000,4,2,671930,0,0,0,0,0.978893,0.012169,0.000030,0.002024,0.000065,0.993181
5000,0.000000,4,4,671930,0,0,0,0,1.013471,0.006729,0.000068,0.001752,0.000074,1.022094
5000,0.000000,4,8,671930,0,0,0,0,0.992946,0.004745,0.000135,0.001652,0.000073,0.999551
5000,0.200000,4,1,671930,3038607,23,0,0,1.062255,31.623953,0.000001,0.606112,0.135218,33.512291
5000,0.200000,4,2,671930,3038607,23,0,0,1.104031,16.042863,0.040629,0.727577,0.139860,18.161147
5000,0.200000,4,4,671930,3038607,23,0,0,1.052987,8.970008,0.124138,0.598301,0.142825,11.051422
5000,0.200000,4,8,671930,3038607,23,0,0,1.095136,4.788687,0.307854,0.734099,0.144061,7.323182
5000,0.400000,4,1,671930,2654155,156,0,0,1.161876,27.959001,0.000001,0.930197,0.653224,30.801861
5000,0.400000,4,2,671930,2654155,156,0,0,1.176734,14.231404,0.192430,0.849721,0.663443,17.236277
5000,0.400000,4,4,671930,2654155,156,0,0,1.167348,7.844936,0.558271,1.049731,0.668033,11.475876
5000,0.400000,4,8,671930,2654155,156,0,0,1.139058,4.258013,1.301399,1.161874,0.665716,8.838421
5000,0.600000,4,1,671930,635460,11439337,1,1,1.181530,7.248538,0.000001,0.346317,0.848799,9.650234
5000,0.600000,4,2,671930,635460,11439337,1,1,1.183926,3.710742,0.232335,0.303494,0.843290,6.302880
5000,0.600000,4,4,671930,635460,11439337,1,1,1.218381,2.046604,0.683366,0.390466,0.841987,5.227841
5000,0.600000,4,8,671930,635460,11439337,1,1,1.160313,1.132948,1.584882,0.500764,0.846656,5.303533
5000,0.800000,4,1,671930,35503,19956325,1,1,1.084308,1.032650,0.000001,0.034725,0.063459,2.216257
5000,0.800000,4,2,671930,35503,19956325,1,1,1.089457,0.530553,0.014471,0.028813,0.062873,1.727362
5000,0.800000,4,4,671930,35503,19956325,1,1,1.114859,0.299885,0.050225,0.025131,0.062825,1.554730
5000,0.800000,4,8,671930,35503,19956325,1,1,1.086590,0.167306,0.118031,0.022546,0.062543,1.459976
5000,1.000000,4,1,671930,1,25000000,1,1,1.028522,0.630961,0.000000,0.021529,0.000839,1.681867
5000,1.000000,4,2,671930,1,25000000,1,1,1.039928,0.323909,0.000335,0.002087,0.000845,1.367122
5000,1.000000,4,4,671930,1,25000000,1,1,1.041987,0.180313,0.001026,0.002228,0.000877,1.226448
5000,1.000000,4,8,671930,1,25000000,1,1,1.054625,0.096747,0.002227,0.003317,0.000880,1.157826
500,0.000000,4,1,533055,0,0,0,0,0.087138,0.000224,0.000000,0.001449,0.000020,0.088830
500,0.000000,4,2,533055,0,0,0,0,0.105285,0.000427,0.000003,0.001757,0.000006,0.107478
500,0.000000,4,4,533055,0,0,0,0,0.046860,0.000445,0.000007,0.001405,0.000007,0.048725
500,0.000000,4,8,533055,0,0,0,0,0.050986,0.000574,0.000014,0.001383,0.000007,0.052964
500,0.200000,4,1,533055,30543,19,0,0,0.059353,0.033570,0.000000,0.007282,0.001461,0.102484
500,0.200000,4,2,533055,30543,19,0,0,0.101942,0.017591,0.000412,0.007198,0.001567,0.129810
500,0.200000,4,4,533055,30543,19,0,0,0.084644,0.010309,0.001322,0.007178,0.001464,0.106380
500,0.200000,4,8,533055,30543,19,0,0,0.105287,0.006859,0.003058,0.008041,0.001461,0.127017
500,0.400000,4,1,533055,26875,101,0,0,0.049485,0.031213,0.000000,0.009226,0.006706,0.097650
500,0.400000,4,2,533055,26875,101,0,0,0.078618,0.017154,0.001861,0.009200,0.006580,0.114616
500,0.400000,4,4,533055,26875,101,0,0,0.049625,0.010077,0.005183,0.009559,0.006533,0.082645
500,0.400000,4,8,533055,26875,101,0,0,0.065117,0.007100,0.011966,0.011434,0.006531,0.104842
500,0.600000,4,1,533055,6493,115808,1,1,0.074115,0.012031,0.000000,0.005784,0.007615,0.099798
500,0.600000,4,2,533055,6493,115808,1,1,0.048681,0.007245,0.002147,0.005718,0.007479,0.071585
500,0.600000,4,4,533055,6493,115808,1,1,0.086084,0.004208,0.005855,0.006352,0.007463,0.110383
500,0.600000,4,8,533055,6493,115808,1,1,0.053692,0.003316,0.015172,0.007403,0.007483,0.087775
500,0.800000,4,1,533055,366,199323,1,1,0.046517,0.006103,0.000000,0.001578,0.000579,0.054785
500,0.800000,4,2,533055,366,199323,1,1,0.072473,0.003630,0.000247,0.001698,0.000655,0.078715
500,0.800000,4,4,533055,366,199323,1,1,0.066288,0.002164,0.000466,0.001773,0.000628,0.071337
500,0.800000,4,8,533055,366,199323,1,1,0.055621,0.002346,0.001354,0.001649,0.000579,0.061586
500,1.000000,4,1,533055,1,250000,1,1,0.062244,0.005697,0.000000,0.001384,0.000084,0.069411
500,1.000000,4,2,533055,1,250000,1,1,0.094423,0.003257,0.000050,0.001360,0.000084,0.099176
500,1.000000,4,4,533055,1,250000,1,1,0.060201,0.001929,0.000096,0.001416,0.000096,0.063741
500,1.000000,4,8,533055,1,250000,1,1,0.047885,0.001281,0.000227,0.001419,0.000105,0.050920
1000,0.000000,4,1,533055,0,0,0,0,0.087854,0.001010,0.000000,0.001431,0.000012,0.090306
1000,0.000000,4,2,533055,0,0,0,0,0.073251,0.000618,0.000006,0.001469,0.000025,0.075370
1000,0.000000,4,4,533055,0,0,0,0,0.087414,0.000667,0.000014,0.001463,0.000018,0.089576
1000,0.000000,4,8,533055,0,0,0,0,0.103903,0.000950,0.000029,0.001431,0.000014,0.106328
1000,0.200000,4,1,533055,121483,22,0,0,0.075610,0.257487,0.000000,0.023619,0.005133,0.365030
1000,0.200000,4,2,533055,121483,22,0,0,0.086708,0.131420,0.001624,0.027218,0.005190,0.256370
1000,0.200000,4,4,533055,121483,22,0,0,0.076798,0.074768,0.004769,0.027731,0.005161,0.194876
1000,0.200000,4,8,533055,121483,22,0,0,0.108524,0.043757,0.009960,0.029662,0.005154,0.206068
1000,0.400000,4,1,533055,106117,113,0,0,0.090289,0.235035,0.000000,0.030569,0.025643,0.385600
1000,0.400000,4,2,533055,106117,113,0,0,0.120600,0.120406,0.007014,0.034829,0.025634,0.313898
1000,0.400000,4,4,533055,106117,113,0,0,0.093002,0.069247,0.020770,0.036273,0.025693,0.252269
1000,0.400000,4,8,533055,106117,113,0,0,0.115017,0.042621,0.048279,0.034330,0.024942,0.276855
1000,0.600000,4,1,533055,25659,459488,1,1,0.095573,0.073820,0.000000,0.017981,0.031351,0.219634
1000,0.600000,4,2,533055,25659,459488,1,1,0.082063,0.038816,0.008182,0.016303,0.031388,0.177875
1000,0.600000,4,4,533055,25659,459488,1,1,0.082612,0.022768,0.024949,0.017539,0.031538,0.181041
1000,0.600000,4,8,533055,25659,459488,1,1,0.134334,0.015505,0.060049,0.017201,0.031478,0.261015
1000,0.800000,4,1,533055,1429,798072,1,1,0.113485,0.025794,0.000000,0.002298,0.002566,0.144188
1000,0.800000,4,2,533055,1429,798072,1,1,0.132341,0.013399,0.000513,0.003891,0.002578,0.152782
1000,0.800000,4,4,533055,1429,798072,1,1,0.102290,0.007976,0.001889,0.003078,0.002530,0.117833
1000,0.800000,4,8,533055,1429,798072,1,1,0.099696,0.005101,0.004657,0.002791,0.002525,0.114854
1000,1.000000,4,1,533055,1,1000000,1,1,0.095658,0.020943,0.000000,0.001386,0.000168,0.118159
1000,1.000000,4,2,533055,1,1000000,1,1,0.111152,0.011033,0.000068,0.003139,0.000182,0.125579
1000,1.000000,4,4,533055,1,1000000,1,1,0.119117,0.006301,0.000190,0.001988,0.000207,0.127807
1000,1.000000,4,8,533055,1,1000000,1,1,0.098737,0.004143,0.000454,0.001478,0.000208,0.105024
1500,0.000000,4,1,533055,0,0,0,0,0.153994,0.002107,0.000000,0.001463,0.000033,0.157597
1500,0.000000,4,2,533055,0,0,0,0,0.164300,0.001326,0.000011,0.001452,0.000021,0.167109
1500,0.000000,4,4,533055,0,0,0,0,0.138474,0.000983,0.000020,0.002126,0.000023,0.141625
1500,0.000000,4,8,533055,0,0,0,0,0.146604,0.001266,0.000043,0.002184,0.000024,0.150120
1500,0.200000,4,1,533055,273499,26,0,0,0.147199,0.858798,0.000000,0.046678,0.010779,1.072188
1500,0.200000,4,2,533055,273499,26,0,0,0.156151,0.436827,0.002856,0.047327,0.010227,0.663170
1500,0.200000,4,4,533055,273499,26,0,0,0.131586,0.243734,0.009090,0.051456,0.010183,0.460157
1500,0.200000,4,8,533055,273499,26,0,0,0.163146,0.138621,0.020971,0.062986,0.011760,0.420489
1500,0.400000,4,1,533055,238528,131,0,0,0.180674,0.769833,0.000000,0.069665,0.061229,1.091722
1500,0.400000,4,2,533055,238528,131,0,0,0.172510,0.391727,0.014111,0.074638,0.060626,0.724932
1500,0.400000,4,4,533055,238528,131,0,0,0.143053,0.220021,0.043705,0.082522,0.062825,0.568543
1500,0.400000,4,8,533055,238528,131,0,0,0.174481,0.127006,0.108231,0.085787,0.059419,0.579938
1500,0.600000,4,1,533055,57234,1034367,1,1,0.175362,0.236109,0.000000,0.028979,0.073345,0.515901
1500,0.600000,4,2,533055,57234,1034367,1,1,0.137309,0.120529,0.018309,0.039838,0.073759,0.392384
1500,0.600000,4,4,533055,57234,1034367,1,1,0.170633,0.070082,0.056942,0.036048,0.073370,0.410568
1500,0.600000,4,8,533055,57234,1034367,1,1,0.161727,0.042152,0.133608,0.037586,0.073137,0.453719
1500,0.800000,4,1,533055,3205,1796100,1,1,0.177795,0.067311,0.000000,0.004712,0.006211,0.256122
1500,0.800000,4,2,533055,3205,1796100,1,1,0.152959,0.034991,0.001749,0.005058,0.006216,0.201082
1500,0.800000,4,4,533055,3205,1796100,1,1,0.141435,0.020052,0.004863,0.007624,0.006199,0.180317
1500,0.800000,4,8,533055,3205,1796100,1,1,0.190663,0.012173,0.010304,0.004720,0.006210,0.224297
1500,1.000000,4,1,533055,1,2250000,1,1,0.130226,0.055224,0.000000,0.001393,0.000250,0.187099
1500,1.000000,4,2,533055,1,2250000,1,1,0.147341,0.028346,0.000128,0.001460,0.000253,0.177533
1500,1.000000,4,4,533055,1,2250000,1,1,0.174999,0.015515,0.000302,0.001424,0.000295,0.192540
1500,1.000000,4,8,533055,1,2250000,1,1,0.148771,0.008770,0.000674,0.003571,0.000286,0.162077
2000,0.000000,4,1,533055,0,0,0,0,0.223364,0.003666,0.000000,0.001508,0.000031,0.228569
2000,0.000000,4,2,533055,0,0,0,0,0.226187,0.002070,0.000012,0.001558,0.000032,0.229861
2000,0.000000,4,4,533055,0,0,0,0,0.207330,0.001475,0.000027,0.001516,0.000033,0.210381
2000,0.000000,4,8,533055,0,0,0,0,0.188416,0.001607,0.000056,0.001529,0.000033,0.191641
2000,0.200000,4,1,533055,486697,27,0,0,0.247471,2.036358,0.000001,0.078735,0.023816,2.401129
2000,0.200000,4,2,533055,486697,27,0,0,0.267465,1.026507,0.006425,0.092926,0.023082,1.434382
2000,0.200000,4,4,533055,486697,27,0,0,0.206853,0.571468,0.017423,0.105929,0.023262,0.949075
2000,0.200000,4,8,533055,486697,27,0,0,0.240742,0.321048,0.045160,0.099610,0.023214,0.768338
2000,0.400000,4,1,533055,423611,152,0,0,0.228019,1.810820,0.000001,0.104443,0.105777,2.264423
2000,0.400000,4,2,533055,423611,152,0,0,0.226060,0.920013,0.026519,0.114402,0.105852,1.412352
2000,0.400000,4,4,533055,423611,152,0,0,0.215344,0.513834,0.079000,0.134009,0.108116,1.084267
2000,0.400000,4,8,533055,423611,152,0,0,0.231294,0.291535,0.203095,0.135357,0.106200,1.008704
2000,0.600000,4,1,533055,101672,1810235,1,1,0.262866,0.523720,0.000000,0.048924,0.128672,0.967544
2000,0.600000,4,2,533055,101672,1810235,1,1,0.226793,0.268231,0.031219,0.060693,0.129176,0.720402
2000,0.600000,4,4,533055,101672,1810235,1,1,0.232077,0.157489,0.100332,0.053990,0.129772,0.679993
2000,0.600000,4,8,533055,101672,1810235,1,1,0.235848,0.091242,0.241091,0.065416,0.128514,0.771935
2000,0.800000,4,1,533055,5630,3194163,1,1,0.237009,0.131363,0.000000,0.005557,0.009853,0.383938
2000,0.800000,4,2,533055,5630,3194163,1,1,0.239354,0.068352,0.003337,0.006003,0.009791,0.327034
2000,0.800000,4,4,533055,5630,3194163,1,1,0.211941,0.038500,0.009490,0.005365,0.009798,0.275378
2000,0.800000,4,8,533055,5630,3194163,1,1,0.227427,0.022371,0.018768,0.006323,0.009787,0.285095
2000,1.000000,4,1,533055,1,4000000,1,1,0.234506,0.102453,0.000000,0.001521,0.000333,0.338819
2000,1.000000,4,2,533055,1,4000000,1,1,0.220626,0.052477,0.000138,0.001589,0.000336,0.275173
2000,1.000000,4,4,533055,1,4000000,1,1,0.230981,0.028916,0.000375,0.001419,0.000376,0.262074
2000,1.000000,4,8,533055,1,4000000,1,1,0.215704,0.016305,0.000893,0.000970,0.000387,0.234265
2500,0.000000,4,1,533055,0,0,0,0,0.308249,0.005708,0.000000,0.001700,0.000037,0.315694
2500,0.000000,4,2,533055,0,0,0,0,0.294387,0.003222,0.000016,0.001558,0.000039,0.299222
2500,0.000000,4,4,533055,0,0,0,0,0.323054,0.001965,0.000033,0.001959,0.000048,0.327057
2500,0.000000,4,8,533055,0,0,0,0,0.301997,0.001986,0.000068,0.001538,0.000041,0.305630
2500,0.200000,4,1,533055,759348,22,0,0,0.325795,3.962567,0.000001,0.122812,0.037668,4.471364
2500,0.200000,4,2,533055,759348,22,0,0,0.298576,1.987327,0.011877,0.132371,0.038129,2.496799
2500,0.200000,4,4,533055,759348,22,0,0,0.320853,1.112617,0.033362,0.142412,0.037680,1.687357
2500,0.200000,4,8,533055,759348,22,0,0,0.301079,0.611012,0.071131,0.166335,0.038391,1.263614
2500,0.400000,4,1,533055,662096,139,0,0,0.354227,3.484233,0.000001,0.204326,0.169438,4.236541
2500,0.400000,4,2,533055,662096,139,0,0,0.336730,1.771701,0.049169,0.181308,0.168979,2.538862
2500,0.400000,4,4,533055,662096,139,0,0,0.338965,0.993759,0.140865,0.197718,0.173926,1.889229
2500,0.400000,4,8,533055,662096,139,0,0,0.363901,0.552230,0.324707,0.259993,0.170075,1.752688
2500,0.600000,4,1,533055,158134,2886624,1,1,0.351576,0.980285,0.000001,0.075508,0.203038,1.616124
2500,0.600000,4,2,533055,158134,2886624,1,1,0.338792,0.496863,0.052596,0.087345,0.203803,1.188274
2500,0.600000,4,4,533055,158134,2886624,1,1,0.335085,0.282583,0.162310,0.096671,0.204262,1.094370
2500,0.600000,4,8,533055,158134,2886624,1,1,0.329763,0.160775,0.373039,0.112257,0.204563,1.203403
2500,0.800000,4,1,533055,8672,4991355,1,1,0.315358,0.210962,0.000000,0.007319,0.015499,0.549360
2500,0.800000,4,2,533055,8672,4991355,1,1,0.331831,0.108890,0.003542,0.007225,0.015576,0.467379
2500,0.800000,4,4,533055,8672,4991355,1,1,0.309629,0.061270,0.012872,0.007488,0.015836,0.407504
2500,0.800000,4,8,533055,8672,4991355,1,1,0.322037,0.034963,0.031384,0.008874,0.015650,0.413525
2500,1.000000,4,1,533055,1,6250000,1,1,0.322064,0.156711,0.000000,0.001613,0.000413,0.480810
2500,1.000000,4,2,533055,1,6250000,1,1,0.280301,0.080442,0.000168,0.001611,0.000417,0.362948
2500,1.000000,4,4,533055,1,6250000,1,1,0.299500,0.043848,0.000476,0.001685,0.000447,0.345966
2500,1.000000,4,8,533055,1,6250000,1,1,0.319521,0.024183,0.001115,0.001356,0.000467,0.346651
3000,0.000000,4,1,533055,0,0,0,0,0.384896,0.008187,0.000000,0.002518,0.000042,0.395642
3000,0.000000,4,2,533055,0,0,0,0,0.397190,0.004312,0.000017,0.002551,0.000044,0.404115
3000,0.000000,4,4,533055,0,0,0,0,0.378061,0.002656,0.000040,0.003026,0.000044,0.383827
3000,0.000000,4,8,533055,0,0,0,0,0.388044,0.002489,0.000083,0.002815,0.000046,0.393476
3000,0.200000,4,1,533055,1094650,29,0,0,0.402062,6.810367,0.000001,0.215617,0.057918,7.518369
3000,0.200000,4,2,533055,1094650,29,0,0,0.426501,3.423412,0.015223,0.212406,0.057772,4.174140
3000,0.200000,4,4,533055,1094650,29,0,0,0.429798,1.910499,0.039840,0.235124,0.059505,2.735008
3000,0.200000,4,8,533055,1094650,29,0,0,0.481697,1.039787,0.095493,0.267362,0.057451,2.032401
3000,0.400000,4,1,533055,952871,163,0,0,0.466380,5.979079,0.000001,0.315056,0.251387,7.047310
3000,0.400000,4,2,533055,952871,163,0,0,0.463863,3.075973,0.067316,0.312999,0.248933,4.214346
3000,0.400000,4,4,533055,952871,163,0,0,0.446784,1.692812,0.197867,0.330441,0.251508,2.990284
3000,0.400000,4,8,533055,952871,163,0,0,0.455191,0.932310,0.447847,0.380959,0.254084,2.582875
3000,0.600000,4,1,533055,228140,4133860,1,1,0.501187,1.647582,0.000001,0.117814,0.295392,2.570040
3000,0.600000,4,2,533055,228140,4133860,1,1,0.446287,0.841301,0.082858,0.107908,0.294706,1.783292
3000,0.600000,4,4,533055,228140,4133860,1,1,0.449571,0.472967,0.241472,0.140304,0.295900,1.617353
3000,0.600000,4,8,533055,228140,4133860,1,1,0.460996,0.268528,0.557968,0.168167,0.297077,1.782144
3000,0.800000,4,1,533055,12842,7185506,1,1,0.419530,0.321633,0.000000,0.008351,0.023781,0.773536
3000,0.800000,4,2,533055,12842,7185506,1,1,0.437019,0.178047,0.006889,0.009512,0.024753,0.656571
3000,0.800000,4,4,533055,12842,7185506,1,1,0.459252,0.095031,0.017332,0.011304,0.023942,0.607362
3000,0.800000,4,8,533055,12842,7185506,1,1,0.426106,0.053314,0.044705,0.014718,0.023881,0.563553
3000,1.000000,4,1,533055,1,9000000,1,1,0.404223,0.229449,0.000000,0.000374,0.000499,0.634555
3000,1.000000,4,2,533055,1,9000000,1,1,0.416711,0.116856,0.000208,0.001864,0.000525,0.536174
3000,1.000000,4,4,533055,1,9000000,1,1,0.390507,0.064266,0.000569,0.003071,0.000517,0.458940
3000,1.000000,4,8,533055,1,9000000,1,1,0.389332,0.035187,0.001347,0.002605,0.000593,0.429076
3500,0.000000,4,1,533055,0,0,0,0,0.495792,0.011000,0.000000,0.002746,0.000049,0.509588
3500,0.000000,4,2,533055,0,0,0,0,0.504174,0.005832,0.000022,0.002546,0.000048,0.512622
3500,0.000000,4,4,533055,0,0,0,0,0.528847,0.003462,0.000045,0.002780,0.000049,0.535185
3500,0.000000,4,8,533055,0,0,0,0,0.542068,0.002891,0.000096,0.002116,0.000047,0.547218
3500,0.200000,4,1,533055,1490028,27,0,0,0.534979,10.829409,0.000001,0.322263,0.073614,11.805777
3500,0.200000,4,2,533055,1490028,27,0,0,0.550716,5.463186,0.020102,0.385832,0.072988,6.547096
3500,0.200000,4,4,533055,1490028,27,0,0,0.559888,3.051423,0.063653,0.424991,0.076181,4.264166
3500,0.200000,4,8,533055,1490028,27,0,0,0.563558,1.651684,0.144293,0.416826,0.072631,2.974446
3500,0.400000,4,1,533055,1298728,139,0,0,0.627837,9.501401,0.000001,0.517992,0.328146,11.023250
3500,0.400000,4,2,533055,1298728,139,0,0,0.603087,4.826898,0.092044,0.505761,0.327640,6.416729
3500,0.400000,4,4,533055,1298728,139,0,0,0.608465,2.675738,0.265661,0.567600,0.327248,4.540846
3500,0.400000,4,8,533055,1298728,139,0,0,0.604450,1.472276,0.621749,0.612386,0.330226,3.808680
3500,0.600000,4,1,533055,311320,5637273,1,1,0.644829,2.550122,0.000001,0.232584,0.412184,3.853190
3500,0.600000,4,2,533055,311320,5637273,1,1,0.603507,1.307022,0.112278,0.193341,0.414060,2.647456
3500,0.600000,4,4,533055,311320,5637273,1,1,0.592202,0.728776,0.334345,0.221022,0.414068,2.317256
3500,0.600000,4,8,533055,311320,5637273,1,1,0.643651,0.410415,0.769303,0.275125,0.413751,2.550515
3500,0.800000,4,1,533055,17421,9781183,1,1,0.584063,0.449121,0.000000,0.015651,0.030037,1.079291
3500,0.800000,4,2,533055,17421,9781183,1,1,0.548234,0.228437,0.008906,0.015145,0.029334,0.830527
3500,0.800000,4,4,533055,17421,9781183,1,1,0.551691,0.128327,0.024709,0.014643,0.029667,0.749829
3500,0.800000,4,8,533055,17421,9781183,1,1,0.560830,0.072827,0.053188,0.017682,0.029383,0.735166
3500,1.000000,4,1,533055,1,12250000,1,1,0.541903,0.313526,0.000000,0.002189,0.000613,0.858243
3500,1.000000,4,2,533055,1,12250000,1,1,0.547612,0.158109,0.000243,0.003009,0.000597,0.709582
3500,1.000000,4,4,533055,1,12250000,1,1,0.539855,0.086667,0.000660,0.003614,0.000607,0.631415
3500,1.000000,4,8,533055,1,12250000,1,1,0.569907,0.047390,0.001559,0.001946,0.000626,0.621441
4000,0.000000,4,1,533055,0,0,0,0,0.680771,0.014848,0.000000,0.002576,0.000081,0.698276
4000,0.000000,4,2,533055,0,0,0,0,0.633649,0.007931,0.000039,0.003526,0.000058,0.645203
4000,0.000000,4,4,533055,0,0,0,0,0.668949,0.004664,0.000051,0.002113,0.000091,0.675869
4000,0.000000,4,8,533055,0,0,0,0,0.681815,0.003405,0.000109,0.002105,0.000071,0.687505
4000,0.200000,4,1,533055,1946289,27,0,0,0.714234,16.130924,0.000001,0.435104,0.098518,17.433875
4000,0.200000,4,2,533055,1946289,27,0,0,0.713291,8.164870,0.032049,0.489847,0.097613,9.568070
4000,0.200000,4,4,533055,1946289,27,0,0,0.717190,4.515580,0.086893,0.494576,0.097835,6.012770
4000,0.200000,4,8,533055,1946289,27,0,0,0.727633,2.445326,0.204351,0.542159,0.097414,4.178660
4000,0.400000,4,1,533055,1697838,177,0,0,0.764476,14.165130,0.000001,0.696912,0.439113,16.132289
4000,0.400000,4,2,533055,1697838,177,0,0,0.781001,7.339576,0.117432,0.593989,0.435569,9.347016
4000,0.400000,4,4,533055,1697838,177,0,0,0.798001,4.072338,0.353892,0.635522,0.437083,6.415259
4000,0.400000,4,8,533055,1697838,177,0,0,0.790169,2.180785,0.829006,0.767766,0.437668,5.194844
4000,0.600000,4,1,533055,405503,7304391,1,1,0.802352,3.763269,0.000001,0.255374,0.529629,5.365284
4000,0.600000,4,2,533055,405503,7304391,1,1,0.772105,1.907400,0.137826,0.268636,0.528370,3.633307
4000,0.600000,4,4,533055,405503,7304391,1,1,0.776345,1.093291,0.421434,0.275898,0.530111,3.128178
4000,0.600000,4,8,533055,405503,7304391,1,1,0.782061,0.598417,1.011411,0.313579,0.531917,3.285970
4000,0.800000,4,1,533055,22880,12775065,1,1,0.715987,0.611460,0.000001,0.017747,0.036616,1.382311
4000,0.800000,4,2,533055,22880,12775065,1,1,0.724089,0.313234,0.010999,0.014276,0.036984,1.100420
4000,0.800000,4,4,533055,22880,12775065,1,1,0.723768,0.177690,0.036333,0.016997,0.037982,0.993679
4000,0.800000,4,8,533055,22880,12775065,1,1,0.742455,0.099084,0.076271,0.025160,0.037019,0.981397
4000,1.000000,4,1,533055,1,16000000,1,1,0.674648,0.407840,0.000000,0.014582,0.000708,1.097793
4000,1.000000,4,2,533055,1,16000000,1,1,0.677133,0.205425,0.000287,0.002253,0.000691,0.885804
4000,1.000000,4,4,533055,1,16000000,1,1,0.683137,0.111295,0.000796,0.002172,0.000670,0.798083
4000,1.000000,4,8,533055,1,16000000,1,1,0.675689,0.060260,0.001781,0.002555,0.000729,0.741029
4500,0.000000,4,1,533055,0,0,0,0,0.850514,0.018916,0.000000,0.001579,0.000062,0.871071
4500,0.000000,4,2,533055,0,0,0,0,0.804832,0.009550,0.000030,0.003205,0.000059,0.817676
4500,0.000000,4,4,533055,0,0,0,0,0.805163,0.005787,0.000057,0.001697,0.000068,0.812772
4500,0.000000,4,8,533055,0,0,0,0,0.820147,0.004061,0.000122,0.002414,0.000064,0.826808
4500,0.200000,4,1,533055,2463377,27,0,0,0.873638,23.047982,0.000001,0.608403,0.117267,24.713019
4500,0.200000,4,2,533055,2463377,27,0,0,0.876482,11.588012,0.031757,0.683230,0.117282,13.382495
4500,0.200000,4,4,533055,2463377,27,0,0,0.877357,6.541541,0.110959,0.534046,0.122011,8.323708
4500,0.200000,4,8,533055,2463377,27,0,0,0.885546,3.492134,0.247222,0.703578,0.123155,5.656382
4500,0.400000,4,1,533055,2147185,172,0,0,0.949546,20.272907,0.000001,0.844534,0.530454,22.674444
4500,0.400000,4,2,533055,2147185,172,0,0,0.956167,10.187735,0.154325,0.939208,0.530216,12.874399
4500,0.400000,4,4,533055,2147185,172,0,0,0.982467,5.718807,0.465858,0.895878,0.543384,8.774706
4500,0.400000,4,8,533055,2147185,172,0,0,0.990068,3.098382,1.091861,0.983702,0.547082,6.961982
4500,0.600000,4,1,533055,513471,9259712,1,1,0.966696,5.301222,0.000001,0.335758,0.666877,7.288675
4500,0.600000,4,2,533055,513471,9259712,1,1,0.988171,2.676665,0.182674,0.336759,0.672009,4.883777
4500,0.600000,4,4,533055,513471,9259712,1,1,0.966045,1.505882,0.544889,0.380754,0.669564,4.105795
4500,0.600000,4,8,533055,513471,9259712,1,1,0.946844,0.841726,1.254731,0.464782,0.667971,4.243019
4500,0.800000,4,1,533055,28765,16167528,1,1,0.904654,0.810540,0.000000,0.021666,0.049870,1.787474
4500,0.800000,4,2,533055,28765,16167528,1,1,0.893094,0.412689,0.013199,0.022366,0.050128,1.392527
4500,0.800000,4,4,533055,28765,16167528,1,1,0.907446,0.232098,0.037721,0.029061,0.050205,1.258105
4500,0.800000,4,8,533055,28765,16167528,1,1,0.890665,0.131121,0.087356,0.043241,0.054012,1.209289
4500,1.000000,4,1,533055,1,20250000,1,1,0.849061,0.518736,0.000000,0.002349,0.000808,1.370969
4500,1.000000,4,2,533055,1,20250000,1,1,0.850248,0.263413,0.000322,0.002163,0.000791,1.116952
4500,1.000000,4,4,533055,1,20250000,1,1,0.852665,0.145068,0.000857,0.002229,0.000815,1.001651
