n,p,nnodes,nthreads,seed,num_clusters,max_cluster,rperc,cperc,init_time,perc_time,tjoin_time,recv_time,pjoin_time,total_time
1500,0.900000,3,4,93340,207,2024582,1,1,0.136551,0.022683,0.000965,0.027208,0.000485,0.187903
1500,0.900000,3,8,93340,207,2024582,1,1,0.138193,0.012230,0.002530,0.013149,0.000480,0.166593
1500,1.000000,3,1,93340,1,2250000,1,1,0.136064,0.076168,0.000000,0.001427,0.000189,0.213853
1500,1.000000,3,2,93340,1,2250000,1,1,0.138615,0.039810,0.000112,0.001504,0.000202,0.180248
1500,1.000000,3,4,93340,1,2250000,1,1,0.124647,0.021419,0.000310,0.019505,0.000189,0.166076
1500,1.000000,3,8,93340,1,2250000,1,1,0.136221,0.011401,0.000673,0.008319,0.000190,0.156809
2000,0.000000,3,1,93340,0,0,0,0,0.187230,0.005135,0.000000,0.001444,0.000021,0.193830
2000,0.000000,3,2,93340,0,0,0,0,0.209498,0.002813,0.000013,0.001428,0.000020,0.213773
2000,0.000000,3,4,93340,0,0,0,0,0.197388,0.001891,0.000028,0.001440,0.000023,0.200770
2000,0.000000,3,8,93340,0,0,0,0,0.188358,0.001867,0.000055,0.001822,0.000023,0.192125
2000,0.100000,3,1,93340,320421,12,0,0,0.206016,1.809571,0.000001,0.026711,0.004244,2.053703
2000,0.100000,3,2,93340,320421,12,0,0,0.219367,0.990656,0.002596,0.114451,0.004499,1.341851
2000,0.100000,3,4,93340,320421,12,0,0,0.262382,0.538483,0.004968,0.105355,0.004030,0.928078
2000,0.100000,3,8,93340,320421,12,0,0,0.208172,0.272718,0.009159,0.058300,0.004021,0.573851
2000,0.200000,3,1,93340,485600,24,0,0,0.213677,2.881067,0.000001,0.046198,0.020601,3.173969
2000,0.200000,3,2,93340,485600,24,0,0,0.223447,1.496652,0.007771,0.046335,0.020167,1.810539
2000,0.200000,3,4,93340,485600,24,0,0,0.211192,0.815164,0.021830,0.108928,0.020287,1.204163
2000,0.200000,3,8,93340,485600,24,0,0,0.215531,0.416494,0.045773,0.341847,0.022889,1.094467
2000,0.300000,3,1,93340,512418,57,0,0,0.254120,3.051948,0.000001,0.054394,0.048686,3.423749
2000,0.300000,3,2,93340,512418,57,0,0,0.222973,1.597282,0.017329,0.058147,0.048305,1.962474
2000,0.300000,3,4,93340,512418,57,0,0,0.207033,0.842337,0.051241,0.067870,0.048266,1.244468
2000,0.300000,3,8,93340,512418,57,0,0,0.235226,0.447122,0.104471,0.111578,0.047288,0.989460
2000,0.400000,3,1,93340,425315,130,0,0,0.226377,2.614784,0.000001,0.058915,0.090064,3.002607
2000,0.400000,3,2,93340,425315,130,0,0,0.227445,1.344468,0.032098,0.059829,0.089971,1.770582
2000,0.400000,3,4,93340,425315,130,0,0,0.225518,0.733273,0.089843,0.117889,0.090144,1.287479
2000,0.400000,3,8,93340,425315,130,0,0,0.227458,0.380192,0.201795,0.147113,0.091631,1.105265
2000,0.500000,3,1,93340,263941,594,0,0,0.229327,1.662140,0.000001,0.055611,0.128774,2.085486
2000,0.500000,3,2,93340,263941,594,0,0,0.245953,0.898481,0.045184,0.057120,0.127807,1.387498
2000,0.500000,3,4,93340,263941,594,0,0,0.245532,0.473380,0.125935,0.052355,0.119208,1.035699
2000,0.500000,3,8,93340,263941,594,0,0,0.223462,0.253013,0.291163,0.108425,0.119557,1.024875
2000,0.600000,3,1,93340,102145,1788231,1,1,0.219173,0.702315,0.000000,0.029254,0.099274,1.053292
2000,0.600000,3,2,93340,102145,1788231,1,1,0.219845,0.378730,0.031071,0.029066,0.098489,0.760701
2000,0.600000,3,4,93340,102145,1788231,1,1,0.209756,0.207594,0.100549,0.027910,0.098707,0.649860
2000,0.600000,3,8,93340,102145,1788231,1,1,0.218394,0.115893,0.231513,0.053878,0.098508,0.727282
2000,0.700000,3,1,93340,29233,2751461,1,1,0.209303,0.303988,0.000000,0.014598,0.028284,0.556794
2000,0.700000,3,2,93340,29233,2751461,1,1,0.200158,0.165609,0.010768,0.008930,0.028543,0.414837
2000,0.700000,3,4,93340,29233,2751461,1,1,0.210816,0.091288,0.034374,0.009894,0.028636,0.376128
2000,0.700000,3,8,93340,29233,2751461,1,1,0.200358,0.051258,0.070720,0.018838,0.028390,0.371649
2000,0.800000,3,1,93340,5741,3192327,1,1,0.217909,0.188996,0.000000,0.003444,0.006134,0.416605
2000,0.800000,3,2,93340,5741,3192327,1,1,0.226886,0.102411,0.003271,0.003353,0.006254,0.342293
2000,0.800000,3,4,93340,5741,3192327,1,1,0.216841,0.052684,0.008889,0.012673,0.005744,0.296978
2000,0.800000,3,8,93340,5741,3192327,1,1,0.204153,0.029377,0.019884,0.002907,0.005746,0.262336
2000,0.900000,3,1,93340,427,3599086,1,1,0.200152,0.141255,0.000000,0.001783,0.001145,0.344353
2000,0.900000,3,2,93340,427,3599086,1,1,0.200421,0.077047,0.000229,0.001917,0.001319,0.280960
2000,0.900000,3,4,93340,427,3599086,1,1,0.190791,0.041642,0.001085,0.015135,0.001144,0.249821
2000,0.900000,3,8,93340,427,3599086,1,1,0.201295,0.022917,0.002977,0.016180,0.001141,0.244534
2000,1.000000,3,1,93340,1,4000000,1,1,0.200153,0.135462,0.000000,0.001493,0.000235,0.337350
2000,1.000000,3,2,93340,1,4000000,1,1,0.185843,0.072931,0.000142,0.001503,0.000264,0.260690
2000,1.000000,3,4,93340,1,4000000,1,1,0.200604,0.039459,0.000389,0.008453,0.000251,0.249163
2000,1.000000,3,8,93340,1,4000000,1,1,0.247639,0.021012,0.000890,0.010543,0.000234,0.280325
2500,0.000000,3,1,93340,0,0,0,0,0.269438,0.007434,0.000000,0.002155,0.000026,0.279053
2500,0.000000,3,2,93340,0,0,0,0,0.266992,0.004179,0.000015,0.002937,0.000028,0.274153
2500,0.000000,3,4,93340,0,0,0,0,0.274732,0.002675,0.000034,0.002236,0.000028,0.279705
2500,0.000000,3,8,93340,0,0,0,0,0.279494,0.002461,0.000069,0.002091,0.000028,0.284144
2500,0.100000,3,1,93340,501038,13,0,0,0.298432,3.465648,0.000001,0.036213,0.005594,3.815729
2500,0.100000,3,2,93340,501038,13,0,0,0.288154,1.862539,0.002624,0.035906,0.005456,2.208236
2500,0.100000,3,4,93340,501038,13,0,0,0.293605,1.001293,0.007146,0.035971,0.005442,1.364408
2500,0.100000,3,8,93340,501038,13,0,0,0.280869,0.527741,0.013607,0.065894,0.005315,0.925822
2500,0.200000,3,1,93340,760089,24,0,0,0.288673,5.331517,0.000001,0.062111,0.025463,5.726412
2500,0.200000,3,2,93340,760089,24,0,0,0.306536,2.818349,0.011249,0.059591,0.024060,3.243695
2500,0.200000,3,4,93340,760089,24,0,0,0.296041,1.528623,0.031388,0.061097,0.023787,1.976868
2500,0.200000,3,8,93340,760089,24,0,0,0.287514,0.803175,0.076443,0.153614,0.023713,1.404835
2500,0.300000,3,1,93340,801598,55,0,0,0.313961,5.594425,0.000001,0.104020,0.064555,6.096509
2500,0.300000,3,2,93340,801598,55,0,0,0.298535,2.994978,0.026559,0.079723,0.065269,3.491430
2500,0.300000,3,4,93340,801598,55,0,0,0.316260,1.630454,0.075038,0.081329,0.064070,2.207419
2500,0.300000,3,8,93340,801598,55,0,0,0.286606,0.857140,0.176055,0.211255,0.069008,1.673793
2500,0.400000,3,1,93340,663757,137,0,0,0.341864,4.721686,0.000001,0.086950,0.127653,5.296759
2500,0.400000,3,2,93340,663757,137,0,0,0.323917,2.572423,0.047592,0.088836,0.129430,3.191162
2500,0.400000,3,4,93340,663757,137,0,0,0.327001,1.373385,0.138363,0.096510,0.127232,2.101368
2500,0.400000,3,8,93340,663757,137,0,0,0.312552,0.726573,0.331126,0.223982,0.128043,1.792369
2500,0.500000,3,1,93340,411942,632,0,0,0.322118,3.026870,0.000001,0.078522,0.186187,3.627784
2500,0.500000,3,2,93340,411942,632,0,0,0.322785,1.602066,0.068025,0.081344,0.184994,2.278362
2500,0.500000,3,4,93340,411942,632,0,0,0.321417,0.877839,0.210520,0.122359,0.184780,1.746164
2500,0.500000,3,8,93340,411942,632,0,0,0.334402,0.476649,0.457117,0.249122,0.186135,1.763774
2500,0.600000,3,1,93340,158335,2889915,1,1,0.322032,1.292912,0.000001,0.047918,0.159382,1.826714
2500,0.600000,3,2,93340,158335,2889915,1,1,0.326620,0.697142,0.056671,0.040256,0.160158,1.287443
2500,0.600000,3,4,93340,158335,2889915,1,1,0.316287,0.385804,0.160678,0.105676,0.159906,1.140201
2500,0.600000,3,8,93340,158335,2889915,1,1,0.317030,0.212849,0.376903,0.080003,0.160604,1.168381
2500,0.700000,3,1,93340,45355,4299445,1,1,0.318288,0.533440,0.000000,0.012206,0.050237,0.915189
2500,0.700000,3,2,93340,45355,4299445,1,1,0.312210,0.286838,0.018437,0.012582,0.049931,0.681339
2500,0.700000,3,4,93340,45355,4299445,1,1,0.306563,0.157959,0.049081,0.034265,0.049895,0.599789
2500,0.700000,3,8,93340,45355,4299445,1,1,0.304542,0.087031,0.115885,0.025357,0.049846,0.586224
2500,0.800000,3,1,93340,8783,4988840,1,1,0.293312,0.276476,0.000000,0.006998,0.012049,0.589033
2500,0.800000,3,2,93340,8783,4988840,1,1,0.293549,0.152483,0.003604,0.004716,0.012122,0.466769
2500,0.800000,3,4,93340,8783,4988840,1,1,0.286053,0.082828,0.012256,0.031067,0.012116,0.424692
2500,0.800000,3,8,93340,8783,4988840,1,1,0.281254,0.045556,0.031753,0.020893,0.012218,0.392404
2500,0.900000,3,1,93340,616,5624096,1,1,0.274950,0.216162,0.000000,0.002027,0.001886,0.495033
2500,0.900000,3,2,93340,616,5624096,1,1,0.278433,0.116983,0.000392,0.001949,0.001811,0.399594
2500,0.900000,3,4,93340,616,5624096,1,1,0.310690,0.062858,0.001959,0.019119,0.001814,0.396457
2500,0.900000,3,8,93340,616,5624096,1,1,0.303289,0.034349,0.004754,0.003446,0.001819,0.347704
2500,1.000000,3,1,93340,1,6250000,1,1,0.279180,0.210263,0.000001,0.006442,0.000294,0.496188
2500,1.000000,3,2,93340,1,6250000,1,1,0.288917,0.113768,0.000200,0.007659,0.000297,0.410851
2500,1.000000,3,4,93340,1,6250000,1,1,0.271957,0.060300,0.000494,0.037669,0.000295,0.370725
2500,1.000000,3,8,93340,1,6250000,1,1,0.280336,0.032184,0.001139,0.008831,0.000297,0.322796
3000,0.000000,3,1,93340,0,0,0,0,0.364074,0.010855,0.000000,0.001859,0.000032,0.376821
3000,0.000000,3,2,93340,0,0,0,0,0.387964,0.005951,0.000020,0.002146,0.000031,0.396113
3000,0.000000,3,4,93340,0,0,0,0,0.382990,0.003987,0.000040,0.002441,0.000031,0.389489
3000,0.000000,3,8,93340,0,0,0,0,0.367705,0.002771,0.000081,0.002852,0.000031,0.373441
3000,0.100000,3,1,93340,719953,11,0,0,0.388577,5.960225,0.000001,0.116150,0.008679,6.488719
3000,0.100000,3,2,93340,719953,11,0,0,0.403027,3.197671,0.003475,0.053542,0.008493,3.686559
3000,0.100000,3,4,93340,719953,11,0,0,0.394592,1.727843,0.010927,0.112874,0.009010,2.288356
3000,0.100000,3,8,93340,719953,11,0,0,0.436028,0.902916,0.023585,0.112482,0.008455,1.538032
3000,0.200000,3,1,93340,1094364,23,0,0,0.416250,9.692184,0.000001,0.098734,0.046149,10.279593
3000,0.200000,3,2,93340,1094364,23,0,0,0.419801,4.926961,0.017233,0.094564,0.046162,5.539785
3000,0.200000,3,4,93340,1094364,23,0,0,0.412243,2.732716,0.049029,0.208098,0.044004,3.496166
3000,0.200000,3,8,93340,1094364,23,0,0,0.393579,1.380314,0.104837,0.198370,0.043328,2.204311
3000,0.300000,3,1,93340,1154214,50,0,0,0.414536,10.215214,0.000001,0.119215,0.106021,10.882638
3000,0.300000,3,2,93340,1154214,50,0,0,0.412227,4.865356,0.034185,0.152256,0.106143,5.607426
3000,0.300000,3,4,93340,1154214,50,0,0,0.417920,2.710934,0.106127,0.205787,0.104949,3.603465
3000,0.300000,3,8,93340,1154214,50,0,0,0.421047,1.470327,0.255305,0.253723,0.108917,2.624950
3000,0.400000,3,1,93340,955876,130,0,0,0.443621,8.053531,0.000001,0.187573,0.191307,8.902411
3000,0.400000,3,2,93340,955876,130,0,0,0.444319,4.319338,0.066547,0.128499,0.194248,5.189010
3000,0.400000,3,4,93340,955876,130,0,0,0.433709,2.367056,0.200763,0.128045,0.194818,3.379619
3000,0.400000,3,8,93340,955876,130,0,0,0.444670,1.238418,0.465080,0.297339,0.198102,2.756119
3000,0.500000,3,1,93340,592446,698,0,0,0.444862,5.150903,0.000001,0.116505,0.272798,6.005009
3000,0.500000,3,2,93340,592446,698,0,0,0.457284,2.747160,0.090154,0.115589,0.273925,3.715610
3000,0.500000,3,4,93340,592446,698,0,0,0.445999,1.495877,0.286976,0.137910,0.277180,2.693615
3000,0.500000,3,8,93340,592446,698,0,0,0.442046,0.798145,0.672934,0.271343,0.279827,2.551650
3000,0.600000,3,1,93340,228327,4140147,1,1,0.434648,2.194526,0.000001,0.066119,0.223607,2.925522
3000,0.600000,3,2,93340,228327,4140147,1,1,0.452399,1.186999,0.077453,0.059850,0.237072,2.023767
3000,0.600000,3,4,93340,228327,4140147,1,1,0.480163,0.647774,0.235582,0.073031,0.224156,1.674268
3000,0.600000,3,8,93340,228327,4140147,1,1,0.443247,0.347867,0.556804,0.163568,0.238863,1.780155
3000,0.700000,3,1,93340,65739,6191710,1,1,0.436896,0.879884,0.000001,0.016800,0.073646,1.408747
3000,0.700000,3,2,93340,65739,6191710,1,1,0.437569,0.475626,0.027221,0.017900,0.076638,1.037733
3000,0.700000,3,4,93340,65739,6191710,1,1,0.445875,0.260826,0.077283,0.049795,0.074182,0.910841
3000,0.700000,3,8,93340,65739,6191710,1,1,0.464828,0.141162,0.185150,0.018719,0.078132,0.893256
3000,0.800000,3,1,93340,12813,7184130,1,1,0.426976,0.465563,0.000000,0.004896,0.020724,0.918426
3000,0.800000,3,2,93340,12813,7184130,1,1,0.474168,0.250601,0.005559,0.005948,0.019569,0.756213
3000,0.800000,3,4,93340,12813,7184130,1,1,0.423790,0.131290,0.017412,0.009862,0.019578,0.602467
3000,0.800000,3,8,93340,12813,7184130,1,1,0.423216,0.068541,0.043905,0.006068,0.019587,0.562188
3000,0.900000,3,1,93340,778,8099136,1,1,0.400486,0.333954,0.000000,0.000727,0.001967,0.737162
3000,0.900000,3,2,93340,778,8099136,1,1,0.400977,0.175683,0.000580,0.002038,0.001980,0.581297
3000,0.900000,3,4,93340,778,8099136,1,1,0.412711,0.095996,0.001890,0.011682,0.001977,0.524306
3000,0.900000,3,8,93340,778,8099136,1,1,0.424269,0.050292,0.005409,0.002056,0.001969,0.484067
3000,1.000000,3,1,93340,1,9000000,1,1,0.424621,0.318748,0.000000,0.000272,0.000389,0.744041
3000,1.000000,3,2,93340,1,9000000,1,1,0.397203,0.166966,0.000227,0.001588,0.000391,0.566387
3000,1.000000,3,4,93340,1,9000000,1,1,0.414969,0.089793,0.000610,0.032675,0.000375,0.538433
3000,1.000000,3,8,93340,1,9000000,1,1,0.404693,0.046318,0.001340,0.008414,0.000376,0.461152
3500,0.000000,3,1,93340,0,0,0,0,0.508406,0.015304,0.000000,0.001861,0.000037,0.525609
3500,0.000000,3,2,93340,0,0,0,0,0.515934,0.008128,0.000022,0.001506,0.000036,0.525626
3500,0.000000,3,4,93340,0,0,0,0,0.503368,0.004798,0.000049,0.001166,0.000045,0.509426
3500,0.000000,3,8,93340,0,0,0,0,0.508435,0.003559,0.000095,0.001171,0.000040,0.513301
3500,0.100000,3,1,93340,981278,12,0,0,0.535848,10.227157,0.000001,0.079339,0.012955,10.877832
3500,0.100000,3,2,93340,981278,12,0,0,0.557882,5.294030,0.005509,0.078720,0.012402,5.977403
3500,0.100000,3,4,93340,981278,12,0,0,0.551678,2.807532,0.014793,0.077908,0.012635,3.511214
3500,0.100000,3,8,93340,981278,12,0,0,0.529837,1.432470,0.032381,0.139152,0.012723,2.230819
3500,0.200000,3,1,93340,1489212,28,0,0,0.583000,15.432949,0.000001,0.155516,0.061381,16.268594
3500,0.200000,3,2,93340,1489212,28,0,0,0.554996,8.026296,0.021566,0.158479,0.060259,8.869540
3500,0.200000,3,4,93340,1489212,28,0,0,0.542580,4.176776,0.058766,0.151156,0.057492,5.055373
3500,0.200000,3,8,93340,1489212,28,0,0,0.524480,2.180235,0.136051,0.313634,0.059696,3.345761
3500,0.300000,3,1,93340,1569041,54,0,0,0.611451,15.285683,0.000001,0.193674,0.137118,16.265864
3500,0.300000,3,2,93340,1569041,54,0,0,0.542356,8.169124,0.046924,0.201136,0.137369,9.148608
3500,0.300000,3,4,93340,1569041,54,0,0,0.573523,4.442201,0.142539,0.199827,0.140620,5.583022
3500,0.300000,3,8,93340,1569041,54,0,0,0.570745,2.317910,0.366047,0.386992,0.148329,3.933504
3500,0.400000,3,1,93340,1298515,160,0,0,0.595579,13.613409,0.000001,0.219468,0.261458,14.726437
3500,0.400000,3,2,93340,1298515,160,0,0,0.594359,7.010709,0.095473,0.216353,0.272330,8.241585
3500,0.400000,3,4,93340,1298515,160,0,0,0.597390,3.785943,0.266335,0.343533,0.254570,5.322285
3500,0.400000,3,8,93340,1298515,160,0,0,0.604861,1.950346,0.677735,0.506806,0.274432,4.173445
3500,0.500000,3,1,93340,804294,728,0,0,0.616521,8.181052,0.000001,0.189551,0.365740,9.380201
3500,0.500000,3,2,93340,804294,728,0,0,0.588502,4.423902,0.130242,0.187571,0.366645,5.741083
3500,0.500000,3,4,93340,804294,728,0,0,0.602554,2.344191,0.382269,0.205798,0.367863,3.970055
3500,0.500000,3,8,93340,804294,728,0,0,0.603689,1.269780,0.938481,0.423935,0.378284,3.736730
3500,0.600000,3,1,93340,309535,5703787,1,1,0.609602,3.627504,0.000001,0.085174,0.320509,4.651336
3500,0.600000,3,2,93340,309535,5703787,1,1,0.603267,1.895734,0.119363,0.082322,0.339267,3.052382
3500,0.600000,3,4,93340,309535,5703787,1,1,0.599848,1.010993,0.327480,0.081239,0.322285,2.366660
3500,0.600000,3,8,93340,309535,5703787,1,1,0.606505,0.542841,0.812072,0.163912,0.323859,2.491222
3500,0.700000,3,1,93340,88386,8432477,1,1,0.582534,1.317601,0.000001,0.020728,0.092455,2.015078
3500,0.700000,3,2,93340,88386,8432477,1,1,0.570869,0.705417,0.035956,0.023254,0.097759,1.435862
3500,0.700000,3,4,93340,88386,8432477,1,1,0.579450,0.391134,0.111963,0.034887,0.098306,1.220751
3500,0.700000,3,8,93340,88386,8432477,1,1,0.570927,0.205415,0.235230,0.100209,0.092381,1.213080
3500,0.800000,3,1,93340,17008,9781254,1,1,0.529757,0.592303,0.000000,0.011463,0.021178,1.155050
3500,0.800000,3,2,93340,17008,9781254,1,1,0.548394,0.333504,0.009333,0.007025,0.023314,0.922063
3500,0.800000,3,4,93340,17008,9781254,1,1,0.591620,0.176307,0.024648,0.007176,0.021501,0.821994
3500,0.800000,3,8,93340,17008,9781254,1,1,0.527142,0.095174,0.059291,0.011856,0.021610,0.716204
3500,0.900000,3,1,93340,1137,11023519,1,1,0.522234,0.434031,0.000000,0.000852,0.002843,0.959993
3500,0.900000,3,2,93340,1137,11023519,1,1,0.549779,0.232849,0.001617,0.002448,0.002941,0.789678
3500,0.900000,3,4,93340,1137,11023519,1,1,0.540556,0.130043,0.004243,0.002326,0.003238,0.680460
3500,0.900000,3,8,93340,1137,11023519,1,1,0.549848,0.068128,0.008800,0.002488,0.002945,0.632266
3500,1.000000,3,1,93340,1,12250000,1,1,0.526015,0.424768,0.000000,0.000277,0.000410,0.951483
3500,1.000000,3,2,93340,1,12250000,1,1,0.536711,0.229155,0.000285,0.001668,0.000498,0.768334
3500,1.000000,3,4,93340,1,12250000,1,1,0.528879,0.122244,0.000714,0.030335,0.000447,0.682632
3500,1.000000,3,8,93340,1,12250000,1,1,0.532824,0.062590,0.001561,0.007868,0.000441,0.605297
4000,0.000000,3,1,93340,0,0,0,0,0.686425,0.018969,0.000000,0.001883,0.000042,0.707319
4000,0.000000,3,2,93340,0,0,0,0,0.652116,0.010462,0.000024,0.001872,0.000054,0.664528
4000,0.000000,3,4,93340,0,0,0,0,0.650361,0.006068,0.000056,0.001185,0.000046,0.657715
4000,0.000000,3,8,93340,0,0,0,0,0.641656,0.004525,0.000109,0.001091,0.000047,0.647428
4000,0.100000,3,1,93340,1281158,11,0,0,0.671080,14.686282,0.000001,0.100495,0.015221,15.500453
4000,0.100000,3,2,93340,1281158,11,0,0,0.658050,7.697549,0.006379,0.103012,0.015496,8.520002
4000,0.100000,3,4,93340,1281158,11,0,0,0.671321,4.103215,0.019361,0.101338,0.015573,4.969552
4000,0.100000,3,8,93340,1281158,11,0,0,0.654667,2.146063,0.042403,0.192378,0.015060,3.146706
4000,0.200000,3,1,93340,1945716,28,0,0,0.709983,23.183605,0.000001,0.198374,0.074607,24.210860
4000,0.200000,3,2,93340,1945716,28,0,0,0.708456,11.804455,0.029716,0.194637,0.068757,12.864458
4000,0.200000,3,4,93340,1945716,28,0,0,0.700748,6.387553,0.089060,0.199211,0.068876,7.536881
4000,0.200000,3,8,93340,1945716,28,0,0,0.696359,3.261287,0.201833,0.375217,0.072806,4.762528
4000,0.300000,3,1,93340,2051256,64,0,0,0.701191,23.622145,0.000001,0.266454,0.182076,24.825252
4000,0.300000,3,2,93340,2051256,64,0,0,0.752725,12.455748,0.073229,0.259583,0.176010,13.788937
4000,0.300000,3,4,93340,2051256,64,0,0,0.735843,6.733481,0.205178,0.261944,0.183009,8.238411
4000,0.300000,3,8,93340,2051256,64,0,0,0.703499,3.457642,0.454320,0.443925,0.170596,5.413578
4000,0.400000,3,1,93340,1697802,143,0,0,0.771774,19.763398,0.000002,0.287240,0.325151,21.194905
4000,0.400000,3,2,93340,1697802,143,0,0,0.758511,10.420252,0.118515,0.275950,0.317439,11.954794
4000,0.400000,3,4,93340,1697802,143,0,0,0.730421,5.513257,0.356432,0.270831,0.318102,7.286065
4000,0.400000,3,8,93340,1697802,143,0,0,0.757230,2.887141,0.826573,0.580298,0.327377,5.563816
4000,0.500000,3,1,93340,1051475,732,0,0,0.787903,12.198276,0.000001,0.246217,0.486895,13.755948
4000,0.500000,3,2,93340,1051475,732,0,0,0.811897,6.648740,0.182272,0.260987,0.492266,8.445402
4000,0.500000,3,4,93340,1051475,732,0,0,0.786613,3.477546,0.517176,0.257779,0.472126,5.592658
4000,0.500000,3,8,93340,1051475,732,0,0,0.771460,1.848122,1.178320,0.618369,0.487688,5.059517
4000,0.600000,3,1,93340,405026,7368304,1,1,0.776851,5.297755,0.000001,0.108799,0.417509,6.612362
4000,0.600000,3,2,93340,405026,7368304,1,1,0.773893,2.657670,0.140882,0.109874,0.401526,4.099081
4000,0.600000,3,4,93340,405026,7368304,1,1,0.739012,1.463172,0.439977,0.110261,0.421545,3.202079
4000,0.600000,3,8,93340,405026,7368304,1,1,0.784651,0.782237,1.017713,0.199419,0.409093,3.243515
4000,0.700000,3,1,93340,116153,11013708,1,1,0.738332,1.924794,0.000001,0.029867,0.134249,2.829861
4000,0.700000,3,2,93340,116153,11013708,1,1,0.719370,1.002811,0.040548,0.030510,0.134253,1.930892
4000,0.700000,3,4,93340,116153,11013708,1,1,0.699021,0.548977,0.129023,0.035345,0.138176,1.556154
4000,0.700000,3,8,93340,116153,11013708,1,1,0.765742,0.294807,0.298926,0.067609,0.134989,1.570513
4000,0.800000,3,1,93340,22443,12775217,1,1,0.742895,0.839646,0.000001,0.007212,0.030015,1.620139
4000,0.800000,3,2,93340,22443,12775217,1,1,0.705510,0.438033,0.007729,0.009408,0.030514,1.191776
4000,0.800000,3,4,93340,22443,12775217,1,1,0.707151,0.245750,0.029785,0.008637,0.033029,1.025492
4000,0.800000,3,8,93340,22443,12775217,1,1,0.734317,0.129409,0.068632,0.039958,0.032444,1.005968
4000,0.900000,3,1,93340,1395,14398915,1,1,0.683566,0.575959,0.000000,0.001343,0.003306,1.264211
4000,0.900000,3,2,93340,1395,14398915,1,1,0.694700,0.311527,0.000891,0.001241,0.003375,1.011782
4000,0.900000,3,4,93340,1395,14398915,1,1,0.686229,0.165875,0.002774,0.002493,0.003329,0.860761
4000,0.900000,3,8,93340,1395,14398915,1,1,0.687249,0.089421,0.007728,0.004483,0.003544,0.792540
4000,1.000000,3,1,93340,1,16000000,1,1,0.678188,0.559795,0.000000,0.000413,0.000528,1.238937
4000,1.000000,3,2,93340,1,16000000,1,1,0.665925,0.292321,0.000272,0.000327,0.000554,0.959413
4000,1.000000,3,4,93340,1,16000000,1,1,0.657986,0.148151,0.000753,0.027739,0.000473,0.835115
4000,1.000000,3,8,93340,1,16000000,1,1,0.661133,0.079440,0.001777,0.001689,0.000561,0.744621
4500,0.000000,3,1,93340,0,0,0,0,0.809508,0.026341,0.000000,0.001545,0.000044,0.837437
4500,0.000000,3,2,93340,0,0,0,0,0.805657,0.013211,0.000040,0.001525,0.000044,0.820476
4500,0.000000,3,4,93340,0,0,0,0,0.772113,0.007180,0.000059,0.002859,0.000047,0.782258
4500,0.000000,3,8,93340,0,0,0,0,0.795056,0.005104,0.000120,0.001575,0.000050,0.801906
4500,0.100000,3,1,93340,1622360,12,0,0,0.831879,20.950655,0.000001,0.129556,0.018743,21.968760
4500,0.100000,3,2,93340,1622360,12,0,0,0.822406,10.997026,0.008462,0.130221,0.019292,12.025040
4500,0.100000,3,4,93340,1622360,12,0,0,0.873721,6.063146,0.024126,0.129788,0.018944,7.184527
4500,0.100000,3,8,93340,1622360,12,0,0,0.848181,3.045083,0.050733,0.262342,0.017551,4.341160
4500,0.200000,3,1,93340,2463190,24,0,0,0.844561,31.700325,0.000001,0.259313,0.098180,32.957917
4500,0.200000,3,2,93340,2463190,24,0,0,0.920278,16.490901,0.035863,0.260315,0.093992,17.879037
4500,0.200000,3,4,93340,2463190,24,0,0,0.878479,9.164909,0.110044,0.272304,0.101288,10.657895
4500,0.200000,3,8,93340,2463190,24,0,0,0.874188,4.631696,0.226027,0.469206,0.094929,6.502148
4500,0.300000,3,1,93340,2595847,67,0,0,0.859667,33.515818,0.000001,0.351018,0.238960,35.027541
4500,0.300000,3,2,93340,2595847,67,0,0,0.923882,17.523570,0.084612,0.350490,0.253930,19.227312
4500,0.300000,3,4,93340,2595847,67,0,0,0.900396,9.374549,0.246132,0.336958,0.237837,11.226024
4500,0.300000,3,8,93340,2595847,67,0,0,0.866043,4.919677,0.579319,0.658320,0.249084,7.534447
4500,0.400000,3,1,93340,2149214,161,0,0,0.957203,27.405223,0.000001,0.359952,0.422379,29.204474
4500,0.400000,3,2,93340,2149214,161,0,0,0.949254,15.088755,0.164178,0.371582,0.449635,17.118905
4500,0.400000,3,4,93340,2149214,161,0,0,0.960257,8.050865,0.452421,0.370243,0.430172,10.387418
4500,0.400000,3,8,93340,2149214,161,0,0,0.899889,4.109983,1.046990,0.706973,0.428375,7.413826
4500,0.500000,3,1,93340,1330442,827,0,0,0.942018,17.269843,0.000001,0.341804,0.659751,19.262134
4500,0.500000,3,2,93340,1330442,827,0,0,0.977514,9.408977,0.226029,0.341743,0.662693,11.682823
4500,0.500000,3,4,93340,1330442,827,0,0,0.987518,5.046961,0.694278,0.516671,0.653244,8.009624
4500,0.500000,3,8,93340,1330442,827,0,0,0.957596,2.615786,1.487189,0.731086,0.629689,6.613215
4500,0.600000,3,1,93340,512572,9358553,1,1,0.918421,7.313324,0.000001,0.152431,0.580162,8.982209
4500,0.600000,3,2,93340,512572,9358553,1,1,0.958051,3.872319,0.184311,0.151285,0.533959,5.720040
4500,0.600000,3,4,93340,512572,9358553,1,1,0.968921,2.087797,0.566455,0.268056,0.578058,4.500875
